customer_id,num_orders,spent_amount,installments,age,potential
CUST95583,19,4862.43,7,65,MEDIUM
CUST95584,8,2338.08,6,66,LOW
CUST95585,4,3801.2,4,34,MEDIUM
CUST95586,15,1090.65,15,42,LOW
CUST95587,5,6694.24,7,65,MEDIUM
CUST95588,1,294.97,1,23,LOW
CUST95589,6,5440.4,10,46,MEDIUM
CUST95590,10,286.85,2,26,LOW
CUST95591,14,2203.33,17,56,LOW
CUST95592,18,840.41,6,62,LOW
CUST95593,14,1295.79,5,46,LOW
CUST95594,9,1952.27,9,22,LOW
CUST95595,17,6254.9,9,50,MEDIUM
CUST95596,4,4113.42,19,39,MEDIUM
CUST95597,16,1484.05,1,47,LOW
CUST95598,5,1810.67,7,68,LOW
CUST95599,12,325.15,14,20,LOW
CUST95600,15,1160.96,6,59,LOW
CUST95601,10,2863.28,20,40,MEDIUM
CUST95602,12,8981.16,2,54,HIGH
CUST95603,9,9472.87,9,40,HIGH
CUST95604,16,7108.67,9,53,MEDIUM
CUST95605,18,6420.58,20,20,MEDIUM
CUST95606,10,1656.4,12,18,LOW
CUST95607,8,3079.06,19,43,MEDIUM
CUST95608,19,2266.95,19,37,LOW
CUST95609,1,6274.02,20,47,MEDIUM
CUST95610,6,5889.95,6,61,MEDIUM
CUST95611,8,4788.78,23,47,MEDIUM
CUST95612,18,1614.03,23,63,LOW
CUST95613,14,3013.59,6,58,MEDIUM
CUST95614,4,9540.61,1,20,HIGH
CUST95615,1,3469.75,14,39,MEDIUM
CUST95616,19,7985.95,23,20,HIGH
CUST95617,4,8920.84,6,44,HIGH
CUST95618,5,9766.45,15,56,HIGH
CUST95619,2,9009.92,4,26,HIGH
CUST95620,1,3300.53,3,63,MEDIUM
CUST95621,14,9496.38,4,39,HIGH
CUST95622,10,955.42,17,67,LOW
CUST95623,19,6119.43,12,27,MEDIUM
CUST95624,11,7389.89,14,50,MEDIUM
CUST95625,10,7823.21,12,36,HIGH
CUST95626,16,8976.91,3,33,HIGH
CUST95627,4,5316.13,11,53,MEDIUM
CUST95628,11,811.89,9,35,LOW
CUST95629,14,4495.87,6,39,MEDIUM
CUST95630,6,9338.94,18,34,HIGH
CUST95631,8,4290.82,14,42,MEDIUM
CUST95632,18,1898.41,19,61,LOW
CUST95633,10,9742.45,15,35,HIGH
CUST95634,14,245.44,6,23,LOW
CUST95635,19,1428.96,14,61,LOW
CUST95636,1,1375.04,12,43,LOW
CUST95637,3,7929.4,8,32,HIGH
CUST95638,2,7137.91,20,56,MEDIUM
CUST95639,6,3767.03,4,23,MEDIUM
CUST95640,10,8398.63,9,62,HIGH
CUST95641,15,2229.77,6,53,LOW
CUST95642,3,1273.5,16,31,LOW
CUST95643,8,1484.12,13,66,LOW
CUST95644,16,1236.82,15,46,LOW
CUST95645,11,1124.25,13,28,LOW
CUST95646,7,4634.14,19,23,MEDIUM
CUST95647,8,2254.66,18,50,LOW
CUST95648,1,4844.18,9,64,MEDIUM
CUST95649,2,1964.2,1,67,LOW
CUST95650,17,5088.32,11,20,MEDIUM
CUST95651,19,7541.4,2,58,HIGH
CUST95652,9,5831.25,22,32,MEDIUM
CUST95653,9,5699.5,10,50,MEDIUM
CUST95654,4,2578.11,8,66,MEDIUM
CUST95655,3,5952,11,56,MEDIUM
CUST95656,13,4780.44,6,49,MEDIUM
CUST95657,18,4832.84,12,48,MEDIUM
CUST95658,6,6454.19,1,68,MEDIUM
CUST95659,3,3333.54,3,43,MEDIUM
CUST95660,11,3555.96,9,24,MEDIUM
CUST95661,2,792.34,22,38,LOW
CUST95662,7,9054.08,23,27,HIGH
CUST95663,5,7613.97,22,62,HIGH
CUST95664,3,4921.98,11,63,MEDIUM
CUST95665,10,6087.09,19,34,MEDIUM
CUST95666,3,3715.42,10,36,MEDIUM
CUST95667,11,3087.85,10,56,MEDIUM
CUST95668,10,299.04,14,47,LOW
CUST95669,11,2687.61,17,38,MEDIUM
CUST95670,14,1490.73,22,54,LOW
CUST95671,7,9759.96,18,23,HIGH
CUST95672,9,7571.38,22,63,HIGH
CUST95673,11,8158.25,11,35,HIGH
CUST95674,15,3886.42,17,52,MEDIUM
CUST95675,9,9064.5,7,68,HIGH
CUST95676,3,2137.01,15,36,LOW
CUST95677,3,8975.87,15,43,HIGH
CUST95678,8,691.13,2,24,LOW
CUST95679,6,9980.52,2,31,HIGH
CUST95680,1,8321.58,11,59,HIGH
CUST95681,4,6338.96,19,37,MEDIUM
CUST95682,5,5332.47,15,28,MEDIUM
CUST95683,2,499.8,15,60,LOW
CUST95684,4,9174.57,21,46,HIGH
CUST95685,16,1306.05,21,56,LOW
CUST95686,17,2601.85,2,37,MEDIUM
CUST95687,6,6537.81,23,28,MEDIUM
CUST95688,2,4975.13,23,42,MEDIUM
CUST95689,18,7638.44,6,68,HIGH
CUST95690,6,9945.09,13,48,HIGH
CUST95691,14,7823.33,13,36,HIGH
CUST95692,10,6029.86,22,22,MEDIUM
CUST95693,17,9229.38,4,25,HIGH
CUST95694,14,8419.48,13,50,HIGH
CUST95695,14,7941.75,7,65,HIGH
CUST95696,17,9857.59,3,33,HIGH
CUST95697,14,9924.77,8,65,HIGH
CUST95698,14,3053.52,12,58,MEDIUM
CUST95699,2,7079.03,2,33,MEDIUM
CUST95700,12,8179.26,2,46,HIGH
CUST95701,13,8871.5,12,41,HIGH
CUST95702,17,8625.4,17,53,HIGH
CUST95703,12,7447.93,10,37,MEDIUM
CUST95704,3,6679.47,1,28,MEDIUM
CUST95705,8,4770.05,23,59,MEDIUM
CUST95706,13,8532.51,11,22,HIGH
CUST95707,9,6337.38,16,50,MEDIUM
CUST95708,8,5695.07,21,53,MEDIUM
CUST95709,1,1236.92,6,36,LOW
CUST95710,12,2508.37,11,22,MEDIUM
CUST95711,5,5246.08,21,20,MEDIUM
CUST95712,16,4372.24,7,41,MEDIUM
CUST95713,16,4293.22,20,66,MEDIUM
CUST95714,5,8514.26,1,58,HIGH
CUST95715,1,7176.81,18,53,MEDIUM
CUST95716,18,298.02,21,50,LOW
CUST95717,16,4091.98,4,34,MEDIUM
CUST95718,6,3423.56,13,50,MEDIUM
CUST95719,14,357.14,1,60,LOW
CUST95720,12,6691.42,7,41,MEDIUM
CUST95721,5,2218.47,7,68,LOW
CUST95722,11,325.13,6,54,LOW
CUST95723,4,3819.09,19,42,MEDIUM
CUST95724,6,9422.79,14,19,HIGH
CUST95725,13,4959.71,8,19,MEDIUM
CUST95726,17,7940.5,9,28,HIGH
CUST95727,11,2482.53,12,20,LOW
CUST95728,15,1886.15,8,24,LOW
CUST95729,1,1252.53,8,52,LOW
CUST95730,8,210.88,9,68,LOW
CUST95731,12,7455.24,4,55,MEDIUM
CUST95732,18,8812.39,23,29,HIGH
CUST95733,18,347.28,16,19,LOW
CUST95734,12,9270.2,16,24,HIGH
CUST95735,10,3805.43,11,36,MEDIUM
CUST95736,4,8335.25,6,29,HIGH
CUST95737,15,1633.53,21,37,LOW
CUST95738,16,537.34,19,57,LOW
CUST95739,14,7688.43,20,63,HIGH
CUST95740,12,8185.11,6,26,HIGH
CUST95741,2,7118.44,20,42,MEDIUM
CUST95742,9,8962.97,19,22,HIGH
CUST95743,9,4647.7,21,56,MEDIUM
CUST95744,13,8692.21,18,36,HIGH
CUST95745,12,5531.94,23,40,MEDIUM
CUST95746,14,4917.25,18,67,MEDIUM
CUST95747,6,9717.73,20,54,HIGH
CUST95748,12,3813.86,13,32,MEDIUM
CUST95749,4,5202.94,8,21,MEDIUM
CUST95750,17,4339.28,1,37,MEDIUM
CUST95751,3,7181.63,19,58,MEDIUM
CUST95752,8,1843.37,10,33,LOW
CUST95753,17,5625.59,20,31,MEDIUM
CUST95754,2,280.81,21,24,LOW
CUST95755,7,4415.23,1,35,MEDIUM
CUST95756,16,5201.79,16,35,MEDIUM
CUST95757,12,2741.6,15,50,MEDIUM
CUST95758,5,4788.84,12,19,MEDIUM
CUST95759,15,2181.04,14,31,LOW
CUST95760,9,4878.22,4,42,MEDIUM
CUST95761,18,3892.1,21,34,MEDIUM
CUST95762,16,4298.53,6,64,MEDIUM
CUST95763,16,4152.15,17,58,MEDIUM
CUST95764,6,6242.46,14,18,MEDIUM
CUST95765,8,6718.73,22,48,MEDIUM
CUST95766,16,2255.6,9,28,LOW
CUST95767,19,6589.86,4,26,MEDIUM
CUST95768,11,4890.9,3,62,MEDIUM
CUST95769,10,1812.07,23,50,LOW
CUST95770,2,8181.31,23,60,HIGH
CUST95771,6,6631.98,23,61,MEDIUM
CUST95772,8,3555.99,23,30,MEDIUM
CUST95773,18,3069.75,2,19,MEDIUM
CUST95774,11,1366.63,3,44,LOW
CUST95775,7,6143.66,8,51,MEDIUM
CUST95776,19,629.44,23,45,LOW
CUST95777,3,1897.92,23,29,LOW
CUST95778,7,818,20,41,LOW
CUST95779,18,8872.3,9,62,HIGH
CUST95780,4,5021.96,15,59,MEDIUM
CUST95781,2,557.7,17,46,LOW
CUST95782,16,1263.5,11,62,LOW
CUST95783,17,5317.43,8,45,MEDIUM
CUST95784,2,8992.38,21,24,HIGH
CUST95785,7,7815.93,18,35,HIGH
CUST95786,11,5121.31,2,52,MEDIUM
CUST95787,17,4264.19,1,43,MEDIUM
CUST95788,5,4085.25,7,37,MEDIUM
CUST95789,1,2364.73,3,42,LOW
CUST95790,16,6506.28,7,28,MEDIUM
CUST95791,18,9916.41,21,56,HIGH
CUST95792,5,585.92,1,41,LOW
CUST95793,14,7845.92,8,24,HIGH
CUST95794,10,6545.35,20,62,MEDIUM
CUST95795,5,4604.2,8,40,MEDIUM
CUST95796,16,327.52,3,62,LOW
CUST95797,14,5904.01,17,45,MEDIUM
CUST95798,3,8230.59,6,66,HIGH
CUST95799,8,2323.62,8,67,LOW
CUST95800,3,1734.26,17,32,LOW
CUST95801,14,3549.25,23,59,MEDIUM
CUST95802,16,2455.6,16,36,LOW
CUST95803,10,2358.48,1,29,LOW
CUST95804,19,9079.51,19,59,HIGH
CUST95805,7,1032.84,21,22,LOW
CUST95806,4,2088.73,7,27,LOW
CUST95807,16,5033.5,12,20,MEDIUM
CUST95808,10,7067.39,23,59,MEDIUM
CUST95809,4,1163.66,23,64,LOW
CUST95810,5,6769.45,19,50,MEDIUM
CUST95811,12,1324.05,12,23,LOW
CUST95812,3,2584.54,19,29,MEDIUM
CUST95813,17,7372.91,16,63,MEDIUM
CUST95814,6,4604.44,4,38,MEDIUM
CUST95815,15,2391.37,16,22,LOW
CUST95816,18,1807.32,12,30,LOW
CUST95817,12,9712.01,11,63,HIGH
CUST95818,9,2999.84,10,30,MEDIUM
CUST95819,15,5243.91,17,66,MEDIUM
CUST95820,8,8148.08,9,62,HIGH
CUST95821,10,5228.21,18,63,MEDIUM
CUST95822,15,7280.97,14,27,MEDIUM
CUST95823,8,8899.79,16,29,HIGH
CUST95824,5,346.24,23,38,LOW
CUST95825,7,6456.03,14,31,MEDIUM
CUST95826,13,4131.85,13,66,MEDIUM
CUST95827,7,5829.58,18,43,MEDIUM
CUST95828,18,6421.6,8,55,MEDIUM
CUST95829,2,4346.39,19,69,MEDIUM
CUST95830,12,4279.86,20,34,MEDIUM
CUST95831,12,5639.57,2,62,MEDIUM
CUST95832,11,757.25,13,50,LOW
CUST95833,2,3181.65,13,63,MEDIUM
CUST95834,5,9620.52,23,23,HIGH
CUST95835,6,1017.15,6,68,LOW
CUST95836,6,6464.79,1,62,MEDIUM
CUST95837,11,4460.14,4,37,MEDIUM
CUST95838,1,3625.01,20,39,MEDIUM
CUST95839,4,3115.07,1,67,MEDIUM
CUST95840,16,5390.98,16,41,MEDIUM
CUST95841,4,5044.35,3,57,MEDIUM
CUST95842,17,2289.5,3,64,LOW
CUST95843,2,3425.3,4,45,MEDIUM
CUST95844,6,3395.9,11,57,MEDIUM
CUST95845,1,6357.34,19,57,MEDIUM
CUST95846,4,2099.84,1,30,LOW
CUST95847,12,4653.34,13,29,MEDIUM
CUST95848,1,7174.52,4,35,MEDIUM
CUST95849,14,303.28,2,57,LOW
CUST95850,1,2346.84,3,49,LOW
CUST95851,12,2706.38,17,63,MEDIUM
CUST95852,8,8699.79,2,25,HIGH
CUST95853,11,1410.63,16,22,LOW
CUST95854,10,6697.54,23,64,MEDIUM
CUST95855,8,4443.12,13,30,MEDIUM
CUST95856,12,2741.05,4,30,MEDIUM
CUST95857,13,404.76,12,60,LOW
CUST95858,4,8003.61,8,42,HIGH
CUST95859,8,6064.43,10,24,MEDIUM
CUST95860,4,2039.55,14,39,LOW
CUST95861,18,4754.24,14,24,MEDIUM
CUST95862,13,915.43,19,50,LOW
CUST95863,5,4317.26,22,67,MEDIUM
CUST95864,19,2601.42,16,59,MEDIUM
CUST95865,19,7649.41,17,66,HIGH
CUST95866,12,5220.47,6,66,MEDIUM
CUST95867,13,4256.43,1,67,MEDIUM
CUST95868,3,8303.1,2,52,HIGH
CUST95869,8,2499.12,19,59,LOW
CUST95870,4,8651,12,46,HIGH
CUST95871,14,1492.4,1,45,LOW
CUST95872,15,4458.57,2,24,MEDIUM
CUST95873,9,9576,16,23,HIGH
CUST95874,3,9980.58,5,59,HIGH
CUST95875,13,7934.68,18,30,HIGH
CUST95876,4,2992.88,8,31,MEDIUM
CUST95877,1,5531.06,20,26,MEDIUM
CUST95878,6,5349.65,9,57,MEDIUM
CUST95879,2,8220.11,5,56,HIGH
CUST95880,10,3361.81,23,67,MEDIUM
CUST95881,4,1945.31,6,24,LOW
CUST95882,18,7576.69,21,68,HIGH
CUST95883,7,9698.47,16,42,HIGH
CUST95884,19,127.98,8,44,LOW
CUST95885,4,7230.29,3,47,MEDIUM
CUST95886,1,7439.93,9,53,MEDIUM
CUST95887,17,6110.13,21,23,MEDIUM
CUST95888,15,827.53,4,52,LOW
CUST95889,8,9526.99,9,31,HIGH
CUST95890,14,1386.81,20,18,LOW
CUST95891,15,3907.21,11,40,MEDIUM
CUST95892,7,8842.45,17,30,HIGH
CUST95893,2,7248.67,21,69,MEDIUM
CUST95894,15,292.14,17,49,LOW
CUST95895,13,8608.33,5,43,HIGH
CUST95896,2,4508.58,11,27,MEDIUM
CUST95897,2,8907.05,2,47,HIGH
CUST95898,4,7286.1,7,32,MEDIUM
CUST95899,6,7558.24,11,35,HIGH
CUST95900,10,9230.36,11,30,HIGH
CUST95901,3,2772.12,10,36,MEDIUM
CUST95902,16,6444.08,1,36,MEDIUM
CUST95903,5,4478.69,17,27,MEDIUM
CUST95904,18,6328.16,8,37,MEDIUM
CUST95905,9,7373.22,8,36,MEDIUM
CUST95906,14,5271.67,13,31,MEDIUM
CUST95907,1,8163.76,7,46,HIGH
CUST95908,14,3972.05,2,23,MEDIUM
CUST95909,15,5768.09,16,30,MEDIUM
CUST95910,15,7157.68,23,53,MEDIUM
CUST95911,5,7095.47,23,21,MEDIUM
CUST95912,11,5770.11,20,52,MEDIUM
CUST95913,3,9854.98,1,29,HIGH
CUST95914,12,6216.34,19,65,MEDIUM
CUST95915,14,1066.45,5,25,LOW
CUST95916,8,9157.24,1,23,HIGH
CUST95917,17,8234.81,3,37,HIGH
CUST95918,8,9212.74,19,25,HIGH
CUST95919,18,274.96,21,49,LOW
CUST95920,6,388.44,1,59,LOW
CUST95921,5,5398.9,19,69,MEDIUM
CUST95922,11,9081.95,1,55,HIGH
CUST95923,3,7945.31,6,22,HIGH
CUST95924,14,8297.74,6,54,HIGH
CUST95925,9,4123.67,10,19,MEDIUM
CUST95926,4,395.45,20,61,LOW
CUST95927,6,8714.71,10,49,HIGH
CUST95928,4,1067.53,9,48,LOW
CUST95929,11,3373.57,13,41,MEDIUM
CUST95930,7,5773.9,5,65,MEDIUM
CUST95931,17,3126.94,7,37,MEDIUM
CUST95932,2,548.34,5,23,LOW
CUST95933,17,5770.65,11,22,MEDIUM
CUST95934,8,8360.83,23,53,HIGH
CUST95935,7,6170.56,10,48,MEDIUM
CUST95936,3,5057.88,3,64,MEDIUM
CUST95937,1,1506.27,8,39,LOW
CUST95938,2,1272.51,7,43,LOW
CUST95939,9,8894.29,18,23,HIGH
CUST95940,13,4163.29,12,53,MEDIUM
CUST95941,9,9574.32,2,43,HIGH
CUST95942,4,8860.11,10,29,HIGH
CUST95943,18,4630.48,6,46,MEDIUM
CUST95944,14,5100.29,12,30,MEDIUM
CUST95945,18,8901.04,12,66,HIGH
CUST95946,14,755.3,4,43,LOW
CUST95947,10,7012.95,5,19,MEDIUM
CUST95948,11,3735.16,19,53,MEDIUM
CUST95949,14,3515.68,9,52,MEDIUM
CUST95950,9,3383.48,20,56,MEDIUM
CUST95951,12,2092.47,8,43,LOW
CUST95952,16,6910.84,3,67,MEDIUM
CUST95953,19,2809.13,18,67,MEDIUM
CUST95954,12,2281.84,20,22,LOW
CUST95955,8,920.13,18,48,LOW
CUST95956,9,9919.36,17,23,HIGH
CUST95957,7,5618.19,1,58,MEDIUM
CUST95958,12,7611.08,3,34,HIGH
CUST95959,9,1137.3,14,51,LOW
CUST95960,1,812.26,12,24,LOW
CUST95961,18,5299.77,19,46,MEDIUM
CUST95962,8,502.61,8,60,LOW
CUST95963,7,9890.99,2,45,HIGH
CUST95964,19,1071.85,4,24,LOW
CUST95965,9,8731.63,6,58,HIGH
CUST95966,9,4208.03,21,36,MEDIUM
CUST95967,8,6794.2,11,57,MEDIUM
CUST95968,7,6833.57,22,61,MEDIUM
CUST95969,14,1851.67,21,54,LOW
CUST95970,7,2137.96,2,49,LOW
CUST95971,2,1598.87,23,36,LOW
CUST95972,8,2595.07,1,65,MEDIUM
CUST95973,19,2329.82,1,65,LOW
CUST95974,7,3860.82,20,31,MEDIUM
CUST95975,9,113.09,10,48,LOW
CUST95976,9,4336.89,13,40,MEDIUM
CUST95977,18,3541.44,5,18,MEDIUM
CUST95978,18,389.19,11,48,LOW
CUST95979,11,992.73,22,55,LOW
CUST95980,16,2146.49,7,58,LOW
CUST95981,18,5096.36,9,56,MEDIUM
CUST95982,8,9464.35,4,55,HIGH
CUST95983,14,4934.51,15,19,MEDIUM
CUST95984,12,1649.9,8,29,LOW
CUST95985,11,4150.64,3,66,MEDIUM
CUST95986,8,2600.78,9,25,MEDIUM
CUST95987,8,9645.39,23,44,HIGH
CUST95988,15,7900.11,1,21,HIGH
CUST95989,19,2369.76,10,47,LOW
CUST95990,5,303.41,12,55,LOW
CUST95991,2,4244.86,13,32,MEDIUM
CUST95992,15,4729.88,19,26,MEDIUM
CUST95993,10,7942.3,14,19,HIGH
CUST95994,13,7137.29,4,25,MEDIUM
CUST95995,9,2069.76,5,40,LOW
CUST95996,10,7217.8,13,54,MEDIUM
CUST95997,13,5239.75,17,62,MEDIUM
CUST95998,13,4328.53,17,47,MEDIUM
CUST95999,7,6813.07,4,43,MEDIUM
CUST96000,14,5249.3,13,49,MEDIUM
CUST96001,14,5240.11,20,57,MEDIUM
CUST96002,3,2382.99,19,44,LOW
CUST96003,12,5517.44,6,25,MEDIUM
CUST96004,14,5079.57,17,21,MEDIUM
CUST96005,16,8148.94,14,32,HIGH
CUST96006,3,9613.79,14,53,HIGH
CUST96007,7,3960.94,20,57,MEDIUM
CUST96008,6,8577.72,11,59,HIGH
CUST96009,13,7054.81,14,55,MEDIUM
CUST96010,12,4675.54,17,56,MEDIUM
CUST96011,3,1256.22,2,28,LOW
CUST96012,14,2471.01,5,33,LOW
CUST96013,3,154.76,17,64,LOW
CUST96014,7,4923.77,21,59,MEDIUM
CUST96015,9,4390.81,15,28,MEDIUM
CUST96016,5,1040.57,9,23,LOW
CUST96017,7,5253.31,10,25,MEDIUM
CUST96018,9,7259.6,6,67,MEDIUM
CUST96019,3,8362.76,17,56,HIGH
CUST96020,15,5179.7,7,64,MEDIUM
CUST96021,14,4377.03,20,36,MEDIUM
CUST96022,11,3238.51,13,50,MEDIUM
CUST96023,5,2877.27,2,45,MEDIUM
CUST96024,14,8341.59,6,69,HIGH
CUST96025,8,6989.49,19,39,MEDIUM
CUST96026,13,8419.52,10,25,HIGH
CUST96027,10,3976.8,17,61,MEDIUM
CUST96028,7,5720.44,6,22,MEDIUM
CUST96029,10,4649.21,22,41,MEDIUM
CUST96030,11,6606.52,4,64,MEDIUM
CUST96031,7,575.04,10,47,LOW
CUST96032,17,2954,4,53,MEDIUM
CUST96033,12,9311.21,2,41,HIGH
CUST96034,11,7258.59,4,30,MEDIUM
CUST96035,1,1432.74,11,33,LOW
CUST96036,9,1452.94,5,24,LOW
CUST96037,14,9713.43,1,44,HIGH
CUST96038,5,974.85,11,47,LOW
CUST96039,19,2627.76,7,55,MEDIUM
CUST96040,8,5124.19,10,60,MEDIUM
CUST96041,3,877.57,3,35,LOW
CUST96042,17,4746.04,15,29,MEDIUM
CUST96043,14,8765.24,8,18,HIGH
CUST96044,15,4691.69,7,40,MEDIUM
CUST96045,1,1770.72,13,33,LOW
CUST96046,2,2642.05,9,43,MEDIUM
CUST96047,16,9613.51,7,63,HIGH
CUST96048,19,7852.67,6,54,HIGH
CUST96049,4,7780.69,5,29,HIGH
CUST96050,5,3154.07,20,45,MEDIUM
CUST96051,5,6171.77,18,40,MEDIUM
CUST96052,17,6751.72,6,45,MEDIUM
CUST96053,14,797.8,12,62,LOW
CUST96054,12,6488.59,6,35,MEDIUM
CUST96055,19,1448,14,31,LOW
CUST96056,7,7097.03,1,56,MEDIUM
CUST96057,1,8171.53,3,30,HIGH
CUST96058,7,2085.63,17,65,LOW
CUST96059,17,727.65,17,33,LOW
CUST96060,19,7241,15,66,MEDIUM
CUST96061,14,4046.56,12,39,MEDIUM
CUST96062,10,5206.18,4,55,MEDIUM
CUST96063,13,3337.65,3,52,MEDIUM
CUST96064,18,2445.29,6,41,LOW
CUST96065,5,8891.52,20,49,HIGH
CUST96066,15,4938.86,21,44,MEDIUM
CUST96067,1,1552.01,20,56,LOW
CUST96068,11,2094.68,16,20,LOW
CUST96069,14,1306.05,10,35,LOW
CUST96070,5,4019.22,4,51,MEDIUM
CUST96071,2,6386.12,14,57,MEDIUM
CUST96072,7,6832.03,5,46,MEDIUM
CUST96073,5,3353.59,12,68,MEDIUM
CUST96074,4,9161.49,20,32,HIGH
CUST96075,9,3165.51,2,35,MEDIUM
CUST96076,12,4927.67,17,56,MEDIUM
CUST96077,12,3539.41,20,60,MEDIUM
CUST96078,13,1073.81,22,49,LOW
CUST96079,3,1659.18,5,46,LOW
CUST96080,2,2826.91,18,42,MEDIUM
CUST96081,8,7016.46,7,58,MEDIUM
CUST96082,9,2691.58,21,37,MEDIUM
CUST96083,19,4517.66,10,44,MEDIUM
CUST96084,19,2037.86,14,20,LOW
CUST96085,16,2324.69,5,44,LOW
CUST96086,17,1947.14,21,28,LOW
CUST96087,1,685.12,3,59,LOW
CUST96088,18,7422.13,6,50,MEDIUM
CUST96089,4,7744.82,6,26,HIGH
CUST96090,6,1862.92,12,46,LOW
CUST96091,5,2760.72,5,28,MEDIUM
CUST96092,8,1278.59,6,23,LOW
CUST96093,13,8463.7,2,37,HIGH
CUST96094,11,1656.55,10,20,LOW
CUST96095,16,8455.25,2,43,HIGH
CUST96096,2,4158.76,20,53,MEDIUM
CUST96097,12,4746.49,13,59,MEDIUM
CUST96098,10,4582.99,17,54,MEDIUM
CUST96099,10,9672.73,3,28,HIGH
CUST96100,10,3427.48,13,61,MEDIUM
CUST96101,17,6572.25,4,23,MEDIUM
CUST96102,2,9142.01,2,18,HIGH
CUST96103,1,6676.53,8,57,MEDIUM
CUST96104,8,6541.3,7,41,MEDIUM
CUST96105,7,8327.07,5,60,HIGH
CUST96106,7,5918.38,3,27,MEDIUM
CUST96107,10,625.42,21,68,LOW
CUST96108,6,6129.69,8,19,MEDIUM
CUST96109,16,9833.8,8,30,HIGH
CUST96110,19,3995.73,20,40,MEDIUM
CUST96111,2,633.89,4,63,LOW
CUST96112,2,5262.58,2,42,MEDIUM
CUST96113,13,7407.71,22,67,MEDIUM
CUST96114,12,900.8,2,38,LOW
CUST96115,8,6344.95,22,30,MEDIUM
CUST96116,10,9946.98,23,42,HIGH
CUST96117,18,6689.88,19,25,MEDIUM
CUST96118,14,3626.97,11,56,MEDIUM
CUST96119,9,8505.65,3,32,HIGH
CUST96120,3,7024.9,14,18,MEDIUM
CUST96121,5,9406.96,11,55,HIGH
CUST96122,18,6581.18,16,61,MEDIUM
CUST96123,18,1009.61,4,56,LOW
CUST96124,13,829.43,14,27,LOW
CUST96125,4,8760.2,22,30,HIGH
CUST96126,1,9273.84,8,37,HIGH
CUST96127,19,5803.9,1,20,MEDIUM
CUST96128,13,7339,12,19,MEDIUM
CUST96129,9,3103.19,2,41,MEDIUM
CUST96130,16,3231.95,22,61,MEDIUM
CUST96131,6,1023.38,12,39,LOW
CUST96132,16,461.81,15,63,LOW
CUST96133,4,9617.12,2,24,HIGH
CUST96134,16,7251.92,20,53,MEDIUM
CUST96135,7,7619.66,3,43,HIGH
CUST96136,3,1811.23,11,56,LOW
CUST96137,9,8242.29,10,67,HIGH
CUST96138,17,2511,11,46,MEDIUM
CUST96139,11,3326.5,8,20,MEDIUM
CUST96140,11,2127.52,8,57,LOW
CUST96141,8,2043.34,12,30,LOW
CUST96142,19,3593.09,4,44,MEDIUM
CUST96143,15,6790.41,18,45,MEDIUM
CUST96144,5,537.21,22,48,LOW
CUST96145,18,4239.97,2,66,MEDIUM
CUST96146,1,4100,6,31,MEDIUM
CUST96147,10,3421.1,11,67,MEDIUM
CUST96148,7,3165.06,1,26,MEDIUM
CUST96149,18,1054.46,13,49,LOW
CUST96150,10,446.82,3,21,LOW
CUST96151,14,908.2,11,62,LOW
CUST96152,11,8558.78,11,26,HIGH
CUST96153,1,3956.49,1,45,MEDIUM
CUST96154,14,1664.24,21,62,LOW
CUST96155,1,2405.55,15,40,LOW
CUST96156,11,8048.62,22,41,HIGH
CUST96157,6,6434.48,21,37,MEDIUM
CUST96158,6,1826.66,19,38,LOW
CUST96159,3,8773.98,3,53,HIGH
CUST96160,2,1049.63,3,25,LOW
CUST96161,5,3436.39,17,48,MEDIUM
CUST96162,15,798.08,14,21,LOW
CUST96163,12,2429.72,1,23,LOW
CUST96164,10,8484.1,5,30,HIGH
CUST96165,8,6827.62,20,53,MEDIUM
CUST96166,13,7287.46,23,66,MEDIUM
CUST96167,8,1777.78,6,31,LOW
CUST96168,17,3664.09,1,67,MEDIUM
CUST96169,2,2653.11,17,40,MEDIUM
CUST96170,4,836.19,16,61,LOW
CUST96171,6,7155.95,13,25,MEDIUM
CUST96172,17,7853.19,13,57,HIGH
CUST96173,19,7357.75,18,35,MEDIUM
CUST96174,19,3484.62,15,52,MEDIUM
CUST96175,3,4870.36,13,67,MEDIUM
CUST96176,3,3449.86,12,21,MEDIUM
CUST96177,18,8419.64,13,28,HIGH
CUST96178,6,7974.14,19,51,HIGH
CUST96179,15,592.56,2,61,LOW
CUST96180,2,9062.82,22,67,HIGH
CUST96181,19,2457.61,1,53,LOW
CUST96182,19,7099.65,3,45,MEDIUM
CUST96183,3,8484.28,8,49,HIGH
CUST96184,6,3543.37,3,23,MEDIUM
CUST96185,9,9165.03,2,36,HIGH
CUST96186,18,4176.04,10,30,MEDIUM
CUST96187,3,7490.1,10,60,MEDIUM
CUST96188,13,177.91,11,49,LOW
CUST96189,2,3739.73,4,47,MEDIUM
CUST96190,18,8969.38,10,24,HIGH
CUST96191,14,930.49,9,27,LOW
CUST96192,12,7578.89,5,43,HIGH
CUST96193,9,1813.73,21,62,LOW
CUST96194,9,6387.07,7,37,MEDIUM
CUST96195,19,7915.05,23,64,HIGH
CUST96196,19,4688.92,7,41,MEDIUM
CUST96197,3,5159.79,13,35,MEDIUM
CUST96198,15,8392.06,4,59,HIGH
CUST96199,8,9199.71,6,66,HIGH
CUST96200,13,7907.21,22,49,HIGH
CUST96201,14,3736.84,3,45,MEDIUM
